seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815622;0.333333;0.503509;0.2526;22.4301
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815436;0.333333;0.503026;0.271868;22.7019
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.815014;0.666667;0.50349;0.002398;22.7043
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.814595;0.666667;0.503951;0.002127;22.7065
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.815117;0.5;0.503939;0.033019;22.7395
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.815637;0.25;0.503226;0.164253;22.9037
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.816153;0.25;0.502517;0.181466;23.0852
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.815549;0.5;0.50251;0.030208;23.1154
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815367;0.333333;0.502038;0.248029;23.3634
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815185;0.333333;0.50157;0.246114;23.6096
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.814774;1;0.502951;0.00173;23.6113
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.815285;0.571429;0.50314;0.066595;23.6779
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.814692;0.5;0.503131;0.027091;23.705
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.814286;1;0.504496;0.001686;23.7067
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.813881;0.4;0.50421;0.049143;23.7558
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813297;0.5;0.504198;0.026868;23.7827
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.813806;0.25;0.503506;0.168909;23.9516
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.813406;0.666667;0.503949;0.002171;23.9538
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813911;0.272727;0.503322;0.0995;24.0533
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.813514;0.4;0.503043;0.007823;24.0611
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814016;0.571429;0.503228;0.062363;24.1234
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.814516;0.5;0.503219;0.031377;24.1548
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.81412;1;0.504551;0.010648;24.1655
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814617;0.571429;0.504729;0.060079;24.2255
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.814222;0.4;0.50445;0.046046;24.2716
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814716;0.571429;0.504628;0.059348;24.3309
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.815208;0.5;0.504616;0.045108;24.376
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815697;0.6;0.504868;0.008014;24.3841
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815523;0.333333;0.504416;0.244007;24.6281
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.815132;1;0.50572;0.010715;24.6388
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.815617;0.5;0.505705;0.031027;24.6698
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.816099;0.25;0.505036;0.156245;24.8261
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.81658;0.5;0.505022;0.031031;24.8571
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.816189;0.4;0.504749;0.007485;24.8646
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.816667;0.5;0.504737;0.045186;24.9098
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.817142;0.272727;0.504136;0.103346;25.0131
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816753;0.285714;0.503571;0.06876;25.0819
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.817225;0.272727;0.502976;0.096841;25.1787
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.817695;0.5;0.502969;0.0424;25.2211
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.818162;0.5;0.502961;0.03387;25.255
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.817604;0.5;0.502953;0.026414;25.2814
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.817219;0.285714;0.502399;0.072505;25.3539
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.816836;0.4;0.502139;0.045073;25.399
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.817301;0.6;0.502387;0.008167;25.4071
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.81692;0.285714;0.501838;0.070802;25.4779
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.817382;0.5;0.501834;0.042162;25.5201
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.817842;0.571429;0.502009;0.062092;25.5822
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.817295;0.5;0.502004;0.025454;25.6076
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.817753;0.5;0.501999;0.03326;25.6409
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.817375;1;0.503244;0.011401;25.6523
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.816999;0.666667;0.503652;0.001993;25.6543
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.816625;0.4;0.503394;0.007342;25.6616
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.81708;0.25;0.502765;0.168983;25.8306
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.816914;0.333333;0.502346;0.237442;26.0681
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816543;0.285714;0.501811;0.072173;26.1402
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.816174;0.4;0.50156;0.047062;26.1873
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.815643;0.5;0.501556;0.025397;26.2127
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.816095;0.272727;0.500995;0.099962;26.3127
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.815729;1;0.502215;0.01085;26.3235
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815366;0.4;0.501966;0.007472;26.331
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815207;0.333333;0.501556;0.245679;26.5767
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.815655;0.5;0.501552;0.04216;26.6188
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.815133;0.5;0.501548;0.025027;26.6438
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.814775;1;0.502752;0.00157;26.6454
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.814418;0.285714;0.502229;0.074162;26.7196
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.814063;1;0.503426;0.011456;26.731
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.814508;0.5;0.503418;0.033156;26.7642
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.814952;0.6;0.503649;0.007673;26.7719
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.815394;0.5;0.50364;0.044282;26.8161
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.81504;0.285714;0.503121;0.072758;26.8889
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815479;0.6;0.503351;0.007726;26.8966
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815126;0.4;0.503106;0.006961;26.9036
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.814618;0.5;0.503099;0.024027;26.9276
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815055;0.6;0.503327;0.007637;26.9353
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.814706;0.4;0.503084;0.043516;26.9788
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.814358;1;0.504251;0.011279;26.9901
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.814012;1;0.505412;0.001624;26.9917
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813668;1;0.506567;0.010882;27.0026
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.814103;0.25;0.505969;0.168296;27.1709
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.81376;0.4;0.505723;0.007595;27.1784
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814192;0.571429;0.505875;0.06445;27.2429
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813696;0.5;0.505862;0.025829;27.2687
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.813356;0.285714;0.505353;0.071858;27.3406
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812865;0.5;0.505341;0.024855;27.3654
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813295;0.272727;0.504806;0.09868;27.4641
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.813723;0.5;0.504795;0.045162;27.5093
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.813577;0.333333;0.504403;0.265876;27.7752
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.813432;0.333333;0.504012;0.238047;28.0132
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813098;1;0.505142;0.010909;28.0241
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813523;0.6;0.505358;0.008113;28.0322
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.81319;0.4;0.505119;0.048257;28.0805
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.812858;0.4;0.504881;0.007428;28.0879
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812716;0.333333;0.504494;0.248507;28.3364
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.812387;1;0.50561;0.001672;28.3381
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.81206;0.4;0.505372;0.043942;28.382
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.811734;0.4;0.505136;0.007326;28.3894
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812155;0.571429;0.505284;0.059337;28.4487
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.81183;0.285714;0.504794;0.073884;28.5226
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.812249;0.5;0.504784;0.044579;28.5672
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.811926;0.4;0.504551;0.047757;28.6149
3468;"{1, 3, 5}";"{1, 2, 13, 25, 3, 10, 8, 5}";770.353;5653.88;26945;23688;1;0.812343;0.375;0.504263;0.014139;28.6291
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.812021;0.4;0.504033;0.007476;28.6365
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.812436;0.5;0.504024;0.034347;28.6709
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812849;0.571429;0.504172;0.065868;28.7367
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812711;0.333333;0.503797;0.246948;28.9837
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.81239;1;0.504885;0.001668;28.9854
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812801;0.272727;0.504377;0.108288;29.0936
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812336;0.5;0.504368;0.025763;29.1194
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.811874;0.5;0.504358;0.02588;29.1453
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.811739;0.333333;0.503986;0.243413;29.3887
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.812148;0.5;0.503978;0.045077;29.4338
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812554;0.571429;0.504124;0.065064;29.4988
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.812959;0.5;0.504115;0.034234;29.5331
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812823;0.333333;0.503747;0.249446;29.7825
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813226;0.272727;0.50325;0.100764;29.8833
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.812911;0.666667;0.5036;0.002342;29.8856
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813312;0.272727;0.503106;0.103503;29.9891
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812999;0.285714;0.502642;0.070752;30.0599
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812687;0.285714;0.502179;0.073196;30.1331
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812234;0.5;0.502174;0.026098;30.1592
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812633;0.571429;0.502321;0.061149;30.2203
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.81303;0.571429;0.502468;0.061342;30.2817
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813425;0.6;0.502674;0.007961;30.2896
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.813115;1;0.503723;0.001837;30.2915
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.812807;0.4;0.503505;0.046222;30.3377
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.8125;1;0.504548;0.01152;30.3492
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.812194;0.4;0.504329;0.046427;30.3956
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812587;0.272727;0.503844;0.099901;30.4955
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812143;0.5;0.503836;0.027934;30.5235
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.81184;0.285714;0.503382;0.069669;30.5931
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.811538;0.285714;0.502929;0.068243;30.6614
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.811929;0.571429;0.503071;0.064379;30.7258
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812319;0.571429;0.503213;0.061429;30.7872
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.81219;0.333333;0.502862;0.241256;31.0284
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812577;0.272727;0.502387;0.099471;31.1279
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.812277;1;0.503411;0.010844;31.1388
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812149;0.333333;0.503062;0.244887;31.3837
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812534;0.571429;0.503202;0.063033;31.4467
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.812918;0.5;0.503196;0.044465;31.4912
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.812619;0.666667;0.503529;0.002035;31.4932
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812322;0.285714;0.503086;0.071868;31.5651
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.81189;0.5;0.503079;0.024413;31.5895
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.811596;1;0.504087;0.010722;31.6002
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.811167;0.5;0.504079;0.02551;31.6257
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.811044;0.333333;0.503734;0.239099;31.8648
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.810753;0.4;0.503525;0.007108;31.8719
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.810463;0.4;0.503317;0.007335;31.8792
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.810174;0.4;0.503109;0.047149;31.9264
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.809886;0.4;0.502903;0.006996;31.9334
3468;"{1, 3, 5}";"{1, 2, 13, 25, 3, 10, 8, 5}";770.353;5653.88;26945;23688;1;0.810267;0.375;0.502647;0.014762;31.9481
